Recency,Frequency,CustomerTenureDays
-0.7194690625308923,0.8475013557694244,1.3121465478745868
0.0347724008412212,-0.14324262410576152,0.9628254566259904
-0.22631118263374114,0.8475013557694244,1.0127284696615042
1.3111810311632595,-1.2762088542181835,-1.0732174752229715
-0.8645154977947602,3.354748511757823,1.3620495609101007
-0.31333904379206196,-0.44125172327313555,0.5536207497347775
-0.052255460317099586,-0.44125172327313555,-0.8436636152596081
-0.7484783495836659,0.8475013557694244,-0.015273598870079471
0.4989209936855987,0.32698084680747785,0.7332715966626271
-0.8645154977947602,1.652466365205844,1.3420883556958951
-0.9225340719003075,2.592913307032322,1.352068958302998
-0.28432975673928834,-0.44125172327313555,0.7332715966626271
-0.661450488425345,1.2416867092137893,-0.38455589533288137
-0.6034319143197979,1.1205553936907982,0.7532328018768326
-0.9225340719003075,0.6917145068392868,1.302165945267484
-0.25532046968651473,-0.805985383304945,-0.38455589533288137
-0.40036690495038274,-0.14324262410576152,0.4438341210566472
-0.9225340719003075,1.1205553936907982,1.3620495609101007
2.12344106864092,-0.805985383304945,0.2542026715216949
-0.9515433589530811,2.6920057525586407,1.352068958302998
-0.31333904379206196,1.1205553936907982,1.102553893125429
0.556939567791146,-0.14324262410576152,-0.4644007161897034
-0.9225340719003075,-0.805985383304945,-1.9515105046480137
0.5279302807383723,-1.2762088542181835,-0.8636248204738136
1.1661345958993914,1.1205553936907982,-0.7438575891885805
-0.8935247848475338,0.10872047910136655,1.182398713982251
0.17981883610508917,-0.14324262410576152,-1.4325191690786705
-0.13928332147542036,-0.14324262410576152,1.0326896748757097
0.760004577160561,-0.805985383304945,-1.412557963864465
0.905051012424429,-1.2762088542181835,-0.5043231266181144
0.8760417253716555,0.32698084680747785,0.7432521992697299
-0.023246173264325994,-0.44125172327313555,0.45381472366375
0.15080954905231558,-0.14324262410576152,0.9328836488046822
-0.8935247848475338,-0.44125172327313555,1.3221271504816896
0.7890138642133346,-0.14324262410576152,0.37396990280692793
0.7890138642133346,-0.805985383304945,0.37396990280692793
-0.9515433589530811,0.6917145068392868,0.9229030461975795
-0.8935247848475338,-0.14324262410576152,0.45381472366375
-0.8645154977947602,1.7408405771672253,0.43385351844954445
-0.9515433589530811,0.32698084680747785,1.0426702774828125
-0.19730189558096756,-1.2762088542181835,-0.5542261396536282
-0.5164040531614771,0.519500135093423,-0.21488565101213455
0.6729767160022403,-0.805985383304945,-1.0033532569732522
-0.7774876366364395,0.32698084680747785,0.8430582253407574
-0.31333904379206196,0.6917145068392868,0.5536207497347775
0.5279302807383723,0.10872047910136655,-0.4444395109754979
-0.3713576178976091,-0.14324262410576152,1.1125344957325318
0.4989209936855987,-0.44125172327313555,-0.3745752927257786
-0.8645154977947602,-0.805985383304945,1.3620495609101007
-0.5454133402142507,-1.2762088542181835,-0.683973973545964
1.1081160217938442,-0.805985383304945,-0.8736054230809164
-0.9225340719003075,2.43201057047769,0.8031358149123463
0.32486527136895715,-1.2762088542181835,0.17435785066487286
-0.8935247848475338,0.8475013557694244,1.3221271504816896
1.920376059271505,-0.805985383304945,-1.0033532569732522
0.4989209936855987,-1.2762088542181835,-0.7238963839743751
-0.9515433589530811,2.1226898361190836,-0.2049050484050318
0.7890138642133346,-1.2762088542181835,-0.3745752927257786
1.630283188743769,-0.805985383304945,0.36398930019982517
-0.6324412013725714,-0.805985383304945,-0.4444395109754979
-0.8645154977947602,-1.2762088542181835,0.24422206891459214
0.9920788735827498,-1.2762088542181835,-0.16498263797662077
-0.4873947661087035,0.32698084680747785,1.222321124410662
-0.6904597754781187,1.35445726603847,0.7931552123052437
-0.6904597754781187,0.32698084680747785,1.2522629322319703
-0.9515433589530811,0.9897236060066609,1.2522629322319703
1.0791067347410706,-0.805985383304945,-1.4225385664715677
0.09279097494676838,-0.14324262410576152,0.4737759288779555
-0.4873947661087035,0.32698084680747785,-0.16498263797662077
3.1677754025407694,-0.805985383304945,-0.5941485500820393
0.6439674289494667,-0.805985383304945,-1.332713143007643
-0.40036690495038274,1.35445726603847,0.6035237627702913
0.760004577160561,-0.805985383304945,0.7332715966626271
-0.5454133402142507,-1.2762088542181835,0.004687606344126037
-0.052255460317099586,-0.44125172327313555,0.014668208951228792
-0.8355062107419866,-0.44125172327313555,-0.9534502439377384
-0.3713576178976091,0.32698084680747785,-0.5043231266181144
1.2531624570577122,-0.805985383304945,-0.21488565101213455
-0.13928332147542036,-1.2762088542181835,-0.7139157813672723
-0.8645154977947602,1.1205553936907982,1.022709072268607
-0.7194690625308923,0.32698084680747785,-0.5941485500820393
-0.8935247848475338,-0.44125172327313555,1.2422823296248675
0.4989209936855987,-1.2762088542181835,-0.42447830576129236
-0.4583854790559299,0.32698084680747785,0.7931552123052437
-0.8355062107419866,0.8475013557694244,1.2822047400532786
1.7463203369548632,-0.44125172327313555,-0.8736054230809164
-0.7484783495836659,0.32698084680747785,-0.42447830576129236
-0.11027403442264677,1.5590395224462181,1.0925732905183263
2.12344106864092,-1.2762088542181835,-0.7538381917956832
0.7019860030550139,-1.2762088542181835,-0.9434696413306356
1.0791067347410706,0.10872047910136655,0.5536207497347775
-0.5164040531614771,0.10872047910136655,-0.4444395109754979
-0.023246173264325994,-1.2762088542181835,0.5236789419134692
-0.25532046968651473,-0.805985383304945,-1.5023833873283898
-0.8645154977947602,1.8246807369517086,0.5037177366992638
4.38616545875726,-0.14324262410576152,-0.4444395109754979
-0.661450488425345,-1.2762088542181835,-0.42447830576129236
-0.9515433589530811,0.519500135093423,0.413892313235339
-0.6904597754781187,-0.805985383304945,0.6634073784129078
-0.13928332147542036,0.519500135093423,0.9628254566259904
-0.9515433589530811,0.8475013557694244,0.6833685836271133
3.341831124857411,-1.2762088542181835,-0.0951184197269015
-0.25532046968651473,-0.44125172327313555,-0.22486625361923732
-0.3423483308448355,1.2416867092137893,1.1324957009467373
-0.5164040531614771,-1.2762088542181835,-0.8436636152596081
2.12344106864092,-0.14324262410576152,0.20429965848618112
0.29585598431618354,-0.14324262410576152,-1.622150618613623
3.3128218378046372,-1.2762088542181835,-0.12506022754820978
0.9920788735827498,-0.805985383304945,-0.23484685622634005
1.5142460405326745,-0.805985383304945,0.5436401471276747
0.32486527136895715,-0.14324262410576152,-0.5941485500820393
-0.25532046968651473,-0.44125172327313555,1.022709072268607
-0.19730189558096756,-0.805985383304945,-1.8417238759698835
2.239478216852014,-0.805985383304945,-0.9734114491519439
-0.6904597754781187,1.9044294684129732,1.2921853426603813
2.703626809696392,-0.44125172327313555,-0.8436636152596081
1.7173110499020896,-0.14324262410576152,-0.23484685622634005
-0.22631118263374114,0.10872047910136655,0.5236789419134692
-0.9515433589530811,-0.14324262410576152,-0.49434252401101164
1.630283188743769,-1.2762088542181835,-0.5841679474749365
-0.4583854790559299,-1.2762088542181835,-0.5941485500820393
-0.9225340719003075,0.519500135093423,0.08453242720094807
-0.13928332147542036,0.6917145068392868,-0.7039351787601695
-0.7484783495836659,-1.2762088542181835,-1.7319372472917531
-0.8355062107419866,-0.14324262410576152,0.33404749237851694
-0.8645154977947602,-1.2762088542181835,-1.8916268890053973
1.195143882952165,-1.2762088542181835,0.49373713409216097
-0.7194690625308923,-0.44125172327313555,0.5636013523418802
-0.6324412013725714,-1.2762088542181835,-0.7837799996169915
0.7019860030550139,0.10872047910136655,0.8131164175194491
-0.806496923689213,-0.14324262410576152,-1.5622670029710064
0.17981883610508917,-1.2762088542181835,-0.32467227969026485
1.195143882952165,-0.14324262410576152,0.46379532627085274
-0.08126474736987319,-0.805985383304945,-1.7718596577201642
2.1524503556936936,0.6917145068392868,-0.2448274588334428
0.3538745584217307,-1.2762088542181835,-1.7019954394704448
-0.8645154977947602,2.592913307032322,1.2822047400532786
-0.4583854790559299,-0.14324262410576152,0.8330776227336546
-0.8935247848475338,1.5590395224462181,1.3121465478745868
-0.7484783495836659,-0.14324262410576152,-0.26478866404764834
0.7019860030550139,-0.805985383304945,-1.4724415795070815
-0.8935247848475338,-0.805985383304945,-1.372635553436054
4.183100449387845,-0.805985383304945,-0.49434252401101164
-0.13928332147542036,0.32698084680747785,0.12445483762935909
-0.31333904379206196,-0.44125172327313555,-0.5242843318323199
-0.3423483308448355,-0.44125172327313555,-0.683973973545964
-0.023246173264325994,0.519500135093423,0.07455182459384532
0.09279097494676838,-0.14324262410576152,-0.15500203536951804
-0.3713576178976091,-0.805985383304945,-2.101219543754555
-0.19730189558096756,0.10872047910136655,-0.41449770315418966
2.065422494535373,-0.44125172327313555,0.20429965848618112
1.1371253088466178,-0.44125172327313555,-1.3626549508289514
-0.11027403442264677,-0.14324262410576152,0.9628254566259904
-0.13928332147542036,-0.44125172327313555,1.0426702774828125
-0.8355062107419866,2.8302168970733113,1.2921853426603813
-0.40036690495038274,0.32698084680747785,0.36398930019982517
-0.8935247848475338,1.1205553936907982,1.2123405218035592
-0.7194690625308923,0.10872047910136655,0.9428642514117849
-0.8355062107419866,1.35445726603847,-0.9534502439377384
-0.8935247848475338,-0.14324262410576152,-1.3925967586502594
0.20882812315786276,-0.14324262410576152,0.004687606344126037
2.5005618003269765,-0.805985383304945,-0.5542261396536282
-0.13928332147542036,0.10872047910136655,1.102553893125429
-0.13928332147542036,-0.14324262410576152,-0.7139157813672723
-0.16829260852819397,0.519500135093423,0.4438341210566472
0.7309952901077874,0.6917145068392868,0.7532328018768326
-0.5164040531614771,-0.14324262410576152,0.7033297888413188
0.3538745584217307,0.32698084680747785,-0.3745752927257786
-0.7194690625308923,0.32698084680747785,-0.08513781711979874
0.06378168789399478,-1.2762088542181835,-0.005292996262976717
-0.7484783495836659,-0.44125172327313555,1.2722241374461758
0.06378168789399478,-0.14324262410576152,0.48375653148505826
2.181459642746467,-0.805985383304945,-0.6739933709388612
-0.806496923689213,-1.2762088542181835,-1.781840260327267
1.5722646146382218,-0.14324262410576152,-0.3146916770831621
0.12180026199954198,0.519500135093423,0.20429965848618112
0.556939567791146,-0.14324262410576152,-0.035234804084284976
1.8043389110604104,-0.805985383304945,-0.4045171005470869
0.5279302807383723,-0.14324262410576152,0.48375653148505826
0.3538745584217307,-1.2762088542181835,-1.861685081184089
-0.6904597754781187,-0.44125172327313555,-1.4325191690786705
-0.5164040531614771,-0.44125172327313555,-1.7618790551130614
-0.3423483308448355,0.32698084680747785,0.6135043653773941
-0.7194690625308923,0.10872047910136655,0.4737759288779555
4.183100449387845,-0.44125172327313555,-0.38455589533288137
3.7479611435962408,1.35445726603847,-0.29473047186895657
-0.8935247848475338,-0.14324262410576152,0.11447423502225633
-0.5164040531614771,0.10872047910136655,0.7831746096981409
-0.661450488425345,1.35445726603847,1.222321124410662
-0.28432975673928834,-0.44125172327313555,-0.10509902233400426
-0.8645154977947602,0.6917145068392868,-1.821762670755678
-0.052255460317099586,-1.2762088542181835,-1.7918208629343697
-0.4583854790559299,-0.44125172327313555,-0.9534502439377384
-0.4873947661087035,-1.2762088542181835,-2.1112001463616576
1.688301762849316,0.32698084680747785,-0.22486625361923732
-0.25532046968651473,-0.14324262410576152,-0.21488565101213455
-0.8355062107419866,0.10872047910136655,0.0346294141654343
-0.25532046968651473,-0.14324262410576152,-1.1031592830442796
0.15080954905231558,-0.44125172327313555,0.5835625575560858
1.920376059271505,0.519500135093423,-0.9734114491519439
-0.052255460317099586,-0.14324262410576152,-0.39453649793998413
-0.5454133402142507,-1.2762088542181835,1.2123405218035592
-0.8935247848475338,-0.14324262410576152,-1.013333859580355
-0.8935247848475338,-0.44125172327313555,-1.981452312469322
-0.7774876366364395,0.10872047910136655,-0.06517661190559323
-0.661450488425345,0.10872047910136655,1.2123405218035592
-0.8355062107419866,-1.2762088542181835,-2.2209867750397883
-0.8645154977947602,0.32698084680747785,-0.8137218074382998
-0.9225340719003075,-0.805985383304945,-0.8736054230809164
-0.3423483308448355,-0.44125172327313555,0.6434461731987023
1.1661345958993914,-1.2762088542181835,0.6135043653773941
1.1661345958993914,-0.805985383304945,-0.5342649344394227
1.1081160217938442,-0.805985383304945,-1.252868322150821
0.7019860030550139,-0.44125172327313555,-0.015273598870079471
1.1661345958993914,-1.2762088542181835,0.28414447934300313
-0.11027403442264677,-0.805985383304945,0.18433845327197562
0.005763113788447602,-0.14324262410576152,0.49373713409216097
-0.9225340719003075,1.7408405771672253,1.3121465478745868
0.06378168789399478,-1.2762088542181835,0.9129224435904767
1.3111810311632595,-1.2762088542181835,-0.5043231266181144
0.17981883610508917,-0.805985383304945,0.1643772480577701
-0.6034319143197979,1.1205553936907982,0.07455182459384532
-0.6904597754781187,1.2416867092137893,1.222321124410662
1.7753296240076368,-1.2762088542181835,-1.2329071169366155
0.905051012424429,-1.2762088542181835,-0.41449770315418966
0.06378168789399478,-1.2762088542181835,-1.941529902040911
